id,patron,language,title,nbFollowing,nbFollowers,completionRate,chess960_games,chess960_rating,chess960_rd,chess960_prog,chess960_prov,puzzle_games,puzzle_rating,puzzle_rd,puzzle_prog,puzzle_prov,racingKings_games,racingKings_rating,racingKings_rd,racingKings_prog,racingKings_prov,ultraBullet_games,ultraBullet_rating,ultraBullet_rd,ultraBullet_prog,ultraBullet_prov,blitz_games,blitz_rating,blitz_rd,blitz_prog,blitz_prov,kingOfTheHill_games,kingOfTheHill_rating,kingOfTheHill_rd,kingOfTheHill_prog,kingOfTheHill_prov,crazyhouse_games,crazyhouse_rating,crazyhouse_rd,crazyhouse_prog,crazyhouse_prov,threeCheck_games,threeCheck_rating,threeCheck_rd,threeCheck_prog,threeCheck_prov,bullet_games,bullet_rating,bullet_rd,bullet_prog,bullet_prov,correspondence_games,correspondence_rating,correspondence_rd,correspondence_prog,correspondence_prov,classical_games,classical_rating,classical_rd,classical_prog,classical_prov,rapid_games,rapid_rating,rapid_rd,rapid_prog,rapid_prov,storm_runs,storm_score,racer_runs,racer_score,streak_runs,streak_score,profile_country,profile_location,profile_fideRating,playTime_total,playTime_tv
jakubko64,,sk-SK,,0.0,1.0,,,,,,,18.0,784.0,116.0,0.0,True,,,,,,,,,,,2.0,984.0,284.0,0.0,True,,,,,,,,,,,,,,,,1.0,1258.0,404.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1338.0,304.0,0.0,True,,,,,,,,,,16582.0,0.0
jad_mouawad,,en-GB,,2.0,2.0,90.0,,,,,,,,,,,,,,,,,,,,,230.0,1382.0,47.0,10.0,,,,,,,,,,,,,,,,,2.0,1038.0,233.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1623.0,343.0,0.0,True,,,,,,,,,,82588.0,0.0
said_sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mle5000,,en-US,,0.0,0.0,80.0,,,,,,437.0,1615.0,73.0,0.0,,,,,,,,,,,,1.0,1338.0,303.0,0.0,True,,,,,,,,,,,,,,,,1117.0,1388.0,45.0,39.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,231515.0,0.0
miguelpuente,,es-ES,,0.0,1.0,100.0,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,11.0,1507.0,124.0,0.0,True,45.0,1470.0,80.0,15.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,10290.0,0.0
whiteshadowz,,en-US,,6.0,2.0,83.0,,,,,,126.0,1404.0,88.0,0.0,,2.0,1233.0,329.0,0.0,True,1.0,1274.0,298.0,0.0,True,288.0,1173.0,63.0,52.0,,,,,,,1.0,1741.0,400.0,0.0,True,,,,,,47.0,1048.0,84.0,48.0,,0.0,1500.0,500.0,0.0,True,2.0,1802.0,294.0,0.0,True,5.0,1443.0,205.0,0.0,True,,,,,,,,,,208119.0,441.0
pacheon,,en-US,,1.0,1.0,93.0,,,,,,1070.0,2002.0,62.0,0.0,,,,,,,,,,,,534.0,1476.0,52.0,-27.0,,,,,,,,,,,,,,,,,1073.0,1421.0,45.0,10.0,,0.0,1500.0,500.0,0.0,True,4.0,1462.0,208.0,0.0,True,53.0,1631.0,90.0,70.0,,15.0,28.0,,,,,,,,368067.0,0.0
noyantfo,,en-US,,0.0,1.0,57.0,,,,,,,,,,,,,,,,,,,,,40.0,1220.0,94.0,-92.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,28.0,985.0,121.0,-48.0,True,,,,,,,,,,18478.0,0.0
polklax,,en-US,,16.0,20.0,100.0,8.0,1479.0,171.0,0.0,True,2636.0,2272.0,62.0,0.0,,1.0,1354.0,390.0,0.0,True,,,,,,4903.0,1862.0,45.0,21.0,,,,,,,7.0,1569.0,179.0,0.0,True,1.0,1079.0,330.0,0.0,True,3363.0,1780.0,47.0,-3.0,,0.0,1500.0,500.0,0.0,True,129.0,1637.0,85.0,49.0,,2205.0,2104.0,45.0,-21.0,,38.0,28.0,,,5.0,31.0,,,,3841648.0,0.0
sayedbrik,,ar-SA,,26.0,11.0,,4.0,1403.0,243.0,0.0,True,2820.0,1281.0,62.0,0.0,,10.0,1344.0,194.0,0.0,True,,,,,,1863.0,1370.0,45.0,-20.0,,3.0,1247.0,285.0,0.0,True,84.0,1219.0,166.0,73.0,True,,,,,,29.0,1075.0,106.0,-137.0,,1.0,1234.0,326.0,0.0,True,219.0,1352.0,156.0,45.0,True,2837.0,1352.0,108.0,96.0,,,,,,,,,,,2584217.0,1457.0
idreamcatcher,,ru-RU,,28.0,26.0,97.0,,,,,,2468.0,1875.0,132.0,0.0,True,,,,,,11.0,1450.0,152.0,0.0,True,2942.0,1871.0,45.0,38.0,,,,,,,43.0,1521.0,72.0,-8.0,,,,,,,5569.0,1724.0,56.0,34.0,,5.0,1773.0,237.0,0.0,True,0.0,1500.0,500.0,0.0,True,4.0,1714.0,248.0,0.0,True,,,,,,,RU,Saint-Petersburg,1744.0,1799808.0,104475.0
jpnakamura,,es-ES,,0.0,0.0,54.0,,,,,,,,,,,,,,,,,,,,,5.0,1265.0,158.0,0.0,True,,,,,,,,,,,,,,,,1.0,1284.0,291.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1330.0,301.0,0.0,True,,,,,,,,,,25076.0,0.0
krypton278,,en-US,,0.0,0.0,83.0,,,,,,,,,,,,,,,,,,,,,34.0,1365.0,78.0,1.0,,,,,,,,,,,,,,,,,2.0,1624.0,229.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,13735.0,50.0
viyadazzle,,en-GB,,6.0,0.0,87.0,,,,,,9.0,815.0,146.0,0.0,True,,,,,,,,,,,2.0,631.0,268.0,0.0,True,2.0,1203.0,343.0,0.0,True,4.0,1015.0,220.0,0.0,True,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,43.0,1008.0,88.0,30.0,,,,1.0,6.0,1.0,1.0,,,,41732.0,204.0
counterj,,en-GB,,0.0,0.0,100.0,,,,,,3813.0,1716.0,62.0,0.0,,,,,,,,,,,,62.0,1253.0,73.0,56.0,,,,,,,,,,,,,,,,,1.0,1325.0,265.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,55.0,1657.0,74.0,89.0,,,,,,,,,,,92748.0,0.0
narmer29,,es-ES,,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,22.0,2492.0,95.0,22.0,,,,,,,,,,,,,,,,,39.0,2460.0,78.0,-3.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,EG,,,8640.0,0.0
bachcheci,,tr-TR,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,150.0,1505.0,45.0,7.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,70937.0,0.0
yavuzilla,,tr-TR,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,2.0,1428.0,249.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,302.0,0.0
dannydiamonds,,en-US,,3.0,3.0,90.0,,,,,,8.0,1258.0,168.0,0.0,True,,,,,,,,,,,5.0,944.0,187.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,310.0,1216.0,45.0,5.0,,,,,,,,,,,209383.0,334.0
i_miss_that_move,,en-GB,,1.0,1.0,93.0,,,,,,42.0,1897.0,103.0,0.0,,,,,,,,,,,,4.0,1330.0,176.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,381.0,1739.0,45.0,-8.0,,,,,,,,,,,236603.0,0.0
matias-jaque,,es-ES,,5.0,10.0,87.0,1.0,1353.0,313.0,0.0,True,500.0,1125.0,80.0,0.0,,,,,,,3.0,982.0,242.0,0.0,True,60.0,774.0,87.0,7.0,,,,,,,,,,,,7.0,962.0,161.0,0.0,True,24.0,600.0,113.0,-58.0,True,2.0,1244.0,327.0,0.0,True,4.0,949.0,213.0,0.0,True,224.0,819.0,50.0,9.0,,,,99.0,19.0,,,CO,Bogotá,,116565.0,0.0
amour93,,en-US,,0.0,1.0,90.0,,,,,,111.0,1809.0,99.0,0.0,,,,,,,,,,,,898.0,1663.0,58.0,-2.0,,,,,,,,,,,,,,,,,11.0,1454.0,131.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,6.0,1590.0,173.0,0.0,True,,,,,,,EG,,,380114.0,0.0
nay_12,,es-ES,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,7.0,1112.0,187.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,20.0,1132.0,145.0,-110.0,True,,,,,,,,,,14725.0,0.0
sllntkllr_211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chesshubpremium,,de-DE,,10.0,9.0,80.0,,,,,,3638.0,2085.0,63.0,0.0,,,,,,,,,,,,1486.0,1247.0,46.0,-5.0,,,,,,,4.0,1584.0,226.0,0.0,True,,,,,,281.0,979.0,52.0,34.0,,0.0,1500.0,500.0,0.0,True,24.0,1150.0,116.0,3.0,True,92.0,1481.0,66.0,42.0,,36.0,27.0,8.0,30.0,,,DE,,3000.0,604243.0,222.0
ismail_gol,,en-GB,,34.0,46.0,93.0,,,,,,226.0,1748.0,229.0,-30.0,True,,,,,,,,,,,1282.0,1618.0,74.0,14.0,,1.0,1467.0,377.0,0.0,True,,,,,,,,,,,6.0,1281.0,289.0,0.0,True,2.0,1287.0,273.0,0.0,True,3.0,1765.0,401.0,0.0,True,4248.0,1813.0,85.0,17.0,,,,,,,,,,,3724261.0,20.0
karthikaravi,,en-US,,0.0,0.0,80.0,,,,,,182.0,1951.0,86.0,0.0,,,,,,,,,,,,3348.0,2016.0,45.0,-13.0,,,,,,,,,,,,,,,,,375.0,1858.0,63.0,-9.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,36.0,2301.0,110.0,37.0,True,,,,,,,,,,894325.0,0.0
kingofprussia,,en-US,,2.0,2.0,93.0,,,,,,248.0,2173.0,100.0,0.0,,,,,,,,,,,,1124.0,1857.0,45.0,-31.0,,,,,,,,,,,,,,,,,3.0,1469.0,188.0,0.0,True,0.0,1500.0,500.0,0.0,True,2.0,1887.0,233.0,0.0,True,263.0,2061.0,46.0,22.0,,,,,,,,AU,,,882279.0,0.0
brian_maingi,,en-US,,0.0,2.0,80.0,,,,,,323.0,1129.0,76.0,0.0,,,,,,,,,,,,5.0,952.0,167.0,0.0,True,,,,,,,,,,,,,,,,101.0,798.0,61.0,1.0,,0.0,1500.0,500.0,0.0,True,22.0,1127.0,111.0,-100.0,True,696.0,1285.0,45.0,19.0,,,,,,,,,,,453818.0,0.0
adrianogc,,es-ES,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,1182.0,246.0,0.0,True,,,,,,,,,,,,,,,,1.0,1212.0,293.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,3.0,1165.0,246.0,0.0,True,,,,,,,,,,2770.0,0.0
thinuthi,,en-US,,0.0,0.0,93.0,,,,,,7.0,1593.0,150.0,0.0,True,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,29.0,1279.0,83.0,200.0,,,,,,,,,,,39186.0,0.0
pvsaraf,,en-US,,23.0,18.0,97.0,,,,,,238.0,1773.0,78.0,0.0,,,,,,,2.0,1029.0,270.0,0.0,True,1118.0,1919.0,45.0,13.0,,,,,,,,,,,,,,,,,771.0,1750.0,45.0,-34.0,,0.0,1500.0,500.0,0.0,True,11.0,1803.0,162.0,0.0,True,104.0,1989.0,64.0,-7.0,,,,,,,,,,,620123.0,0.0
bytebandit,,de-DE,,1.0,0.0,87.0,,,,,,627.0,2403.0,69.0,0.0,,,,,,,,,,,,2149.0,1852.0,58.0,47.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,22.0,1932.0,189.0,0.0,True,259.0,1916.0,111.0,17.0,True,2.0,19.0,,,,,,,,1446407.0,439.0
shanks1996,,en-GB,,0.0,0.0,82.0,,,,,,13.0,1500.0,126.0,0.0,True,,,,,,,,,,,15.0,1376.0,104.0,-6.0,,,,,,,,,,,,,,,,,1.0,1062.0,320.0,0.0,True,0.0,1500.0,500.0,0.0,True,2.0,1697.0,301.0,0.0,True,11.0,1613.0,119.0,0.0,True,,,,,,,,,,18677.0,0.0
lembuganteng,,en-GB,,0.0,0.0,73.0,,,,,,1.0,1445.0,425.0,0.0,True,,,,,,,,,,,32.0,1425.0,71.0,107.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,163.0,1553.0,49.0,-19.0,,,,,,,,,,,105564.0,0.0
edilson_7,,pt-BR,,1.0,3.0,90.0,,,,,,13.0,2021.0,214.0,-2.0,True,,,,,,,,,,,581.0,1903.0,92.0,4.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,13.0,1479.0,178.0,-234.0,True,16.0,1607.0,164.0,8.0,True,1639.0,2147.0,47.0,-38.0,,,,,,,,BR,,,1172549.0,0.0
vemdechess,,pt-BR,,0.0,0.0,73.0,,,,,,,,,,,,,,,,,,,,,16.0,2006.0,115.0,73.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,12808.0,0.0
micialpha,,sr-SP,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,1143.0,232.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1406.0,368.0,0.0,True,,,,,,,,,,988.0,0.0
ksm015_b18l_ikmal,,en-GB,,0.0,1.0,100.0,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,79.0,1065.0,59.0,50.0,,,,,,,,,,,36451.0,0.0
sarvesh_k,,en-US,,1.0,0.0,90.0,,,,,,461.0,1461.0,61.0,0.0,,,,,,,,,,,,1.0,1352.0,322.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,2.0,1641.0,227.0,0.0,True,424.0,1662.0,50.0,41.0,,3.0,19.0,9.0,27.0,4.0,12.0,IN,Chennai,,413764.0,0.0
franckkra01,,fr-FR,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,11.0,1057.0,155.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,5654.0,0.0
joaog2004,,pt-BR,,20.0,23.0,90.0,3.0,1243.0,247.0,0.0,True,53.0,2321.0,105.0,0.0,,,,,,,,,,,,1039.0,1899.0,46.0,-10.0,,,,,,,,,,,,,,,,,22.0,1750.0,98.0,128.0,,0.0,1500.0,500.0,0.0,True,7.0,1701.0,174.0,0.0,True,36.0,1510.0,130.0,-70.0,True,208.0,45.0,,,2.0,41.0,BR,Teresina/PI,,594485.0,0.0
gaspi10_uc,,es-ES,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,1300.0,294.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,2822.0,0.0
amshuman,,en-US,,0.0,2.0,97.0,,,,,,11.0,1095.0,131.0,0.0,True,,,,,,,,,,,3.0,752.0,206.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,986.0,1186.0,45.0,-9.0,,,,,,,,,,,703308.0,0.0
inst_frranck,,pl-PL,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,7.0,1348.0,142.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,655.0,0.0
saksham9109,,en-GB,,0.0,0.0,75.0,,,,,,2.0,1357.0,326.0,0.0,True,,,,,,,,,,,1.0,1342.0,306.0,0.0,True,,,,,,,,,,,,,,,,4.0,957.0,180.0,0.0,True,3.0,1333.0,310.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,1046.0,0.0
ravimore,,en-US,,6.0,2.0,83.0,,,,,,60.0,1980.0,107.0,0.0,,,,,,,,,,,,50.0,1459.0,59.0,-91.0,,,,,,,,,,,,,,,,,75.0,1429.0,76.0,24.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,36.0,1453.0,95.0,160.0,,6.0,33.0,,,1.0,10.0,,,,54589.0,0.0
resarf,,en-GB,,2.0,2.0,70.0,,,,,,557.0,1452.0,76.0,0.0,,,,,,,,,,,,246.0,1113.0,45.0,-1.0,,,,,,,,,,,,,,,,,429.0,1028.0,47.0,-22.0,,0.0,1500.0,500.0,0.0,True,1.0,1289.0,267.0,0.0,True,874.0,1394.0,55.0,-26.0,,,,,,,,,,,638078.0,0.0
kapilstund,,en-GB,,41.0,24.0,80.0,51.0,1667.0,83.0,-75.0,,2096.0,2208.0,71.0,0.0,,6.0,1539.0,208.0,0.0,True,26.0,1426.0,116.0,118.0,True,1757.0,2107.0,53.0,39.0,,,,,,,2.0,1203.0,240.0,0.0,True,12.0,1563.0,173.0,-150.0,True,2312.0,2050.0,54.0,19.0,,3.0,1857.0,204.0,0.0,True,17.0,1835.0,135.0,129.0,True,50.0,2007.0,116.0,92.0,True,125.0,46.0,3.0,37.0,22.0,29.0,,,,1207671.0,1523.0
racethereaper_7,,en-US,,28.0,14.0,83.0,,,,,,72.0,1285.0,127.0,0.0,True,,,,,,,,,,,739.0,979.0,48.0,0.0,,,,,,,4.0,1293.0,274.0,0.0,True,,,,,,71.0,977.0,114.0,35.0,True,34.0,1438.0,140.0,-24.0,True,64.0,1084.0,72.0,-41.0,,22.0,1029.0,117.0,-15.0,True,,,,,,,US,Texas,,284162.0,0.0
bora3906,,en-GB,,0.0,0.0,90.0,,,,,,90.0,1650.0,94.0,0.0,,,,,,,,,,,,152.0,1464.0,61.0,-56.0,,,,,,,,,,,,,,,,,7.0,1023.0,148.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,157.0,1761.0,52.0,17.0,,,,,,,,,,,146222.0,0.0
chessdad19,,en-US,,0.0,0.0,97.0,,,,,,317.0,1706.0,87.0,0.0,,,,,,,,,,,,2146.0,1571.0,45.0,-10.0,,,,,,,,,,,,,,,,,18.0,1339.0,137.0,-54.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,630124.0,0.0
benson426,,de-DE,,8.0,7.0,97.0,,,,,,899.0,1580.0,73.0,0.0,,,,,,,,,,,,43.0,1130.0,74.0,-77.0,,,,,,,,,,,,,,,,,2.0,1205.0,228.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1714.0,294.0,0.0,True,154.0,1359.0,45.0,-2.0,,,,,,,,,,,138727.0,425.0
bruna2010,,pt-BR,,2.0,2.0,90.0,,,,,,,,,,,,,,,,,,,,,129.0,1332.0,81.0,-8.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,26746.0,0.0
delinaplatavargas,,es-ES,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,9.0,1275.0,160.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,6189.0,0.0
smasha954,,en-US,,13.0,16.0,100.0,25.0,1346.0,155.0,110.0,True,207.0,1624.0,71.0,0.0,,,,,,,,,,,,546.0,1425.0,46.0,-5.0,,,,,,,,,,,,,,,,,49.0,1256.0,76.0,0.0,,0.0,1500.0,500.0,0.0,True,115.0,1438.0,113.0,-16.0,True,645.0,1584.0,58.0,-15.0,,,,,,,,US,,,1027949.0,0.0
casrat126,,en-GB,,6.0,5.0,93.0,,,,,,6504.0,1453.0,60.0,0.0,,,,,,,,,,,,235.0,1097.0,45.0,-13.0,,,,,,,,,,,,,,,,,450.0,1203.0,45.0,6.0,,0.0,1500.0,500.0,0.0,True,3.0,1115.0,225.0,0.0,True,88.0,1063.0,85.0,3.0,,,,,,,,,,,202159.0,0.0
corporal_cake,,en-GB,,0.0,1.0,100.0,,,,,,7635.0,2273.0,91.0,0.0,,,,,,,,,,,,1585.0,1843.0,50.0,15.0,,,,,,,,,,,,,,,,,359.0,1469.0,120.0,-34.0,True,0.0,1500.0,500.0,0.0,True,59.0,1891.0,153.0,82.0,True,235.0,1860.0,139.0,48.0,True,198.0,47.0,,,583.0,61.0,,,,1415354.0,803.0
azomem,,en-GB,,1.0,3.0,97.0,,,,,,132.0,1425.0,204.0,-56.0,True,,,,,,,,,,,43.0,847.0,142.0,-49.0,True,,,,,,,,,,,,,,,,10862.0,912.0,46.0,3.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1334.0,262.0,0.0,True,,,,,,,,,,1251929.0,0.0
miladagha,,en-GB,,1.0,4.0,73.0,,,,,,302.0,2010.0,79.0,0.0,,,,,,,,,,,,2283.0,1975.0,49.0,19.0,,,,,,,,,,,,,,,,,859.0,1650.0,58.0,10.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,36.0,1862.0,98.0,-6.0,,,,,,,,LU,Differdange,,823038.0,0.0
ahmedelhenawy,,ar-SA,,0.0,0.0,87.0,,,,,,11.0,1525.0,124.0,0.0,True,,,,,,,,,,,35.0,1259.0,70.0,-9.0,,,,,,,,,,,,,,,,,2.0,1147.0,229.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,86.0,1161.0,50.0,19.0,,,,,,,,,,,52359.0,0.0
julioadv,,es-ES,,0.0,0.0,93.0,,,,,,93.0,2123.0,154.0,0.0,True,,,,,,,,,,,689.0,1825.0,70.0,-47.0,,,,,,,,,,,,,,,,,2.0,1078.0,247.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,108.0,1940.0,111.0,-33.0,True,,,,,,,,,,228002.0,0.0
flixfox,,de-DE,,3.0,7.0,100.0,,,,,,15.0,1797.0,137.0,0.0,True,,,,,,,,,,,8.0,1657.0,172.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,1.0,1593.0,378.0,0.0,True,494.0,1509.0,46.0,37.0,,86.0,1284.0,49.0,-18.0,,,,,,,,DE,,,590702.0,0.0
adria3,,pt-BR,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,11.0,822.0,150.0,0.0,True,,,,,,,,,,,,,,,,1.0,1406.0,367.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,4295.0,0.0
nikhil3048,,en-US,,5.0,2.0,87.0,,,,,,7335.0,1630.0,63.0,0.0,,,,,,,,,,,,2.0,1492.0,213.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,830.0,1426.0,45.0,-22.0,,1.0,19.0,,,404.0,38.0,,,,589734.0,0.0
rupeshpalikhel,,ne-NP,,0.0,0.0,73.0,,,,,,17.0,1831.0,102.0,0.0,,,,,,,,,,,,38.0,1551.0,69.0,-29.0,,,,,,,,,,,,,,,,,1.0,1199.0,295.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,15295.0,0.0
ah_z550,,en-US,,0.0,1.0,,,,,,,8105.0,1433.0,76.0,0.0,,,,,,,,,,,,7.0,1191.0,136.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,3.0,1928.0,242.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,4488.0,0.0
mildred1970,,en-US,,31.0,9.0,90.0,,,,,,,,,,,,,,,,1.0,800.0,427.0,0.0,True,131.0,2239.0,56.0,17.0,,,,,,,,,,,,,,,,,444.0,2125.0,57.0,48.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,PH,,,128185.0,0.0
mvsto,,fi-FI,,4.0,5.0,93.0,,,,,,485.0,1897.0,87.0,0.0,,,,,,,,,,,,867.0,1961.0,45.0,22.0,,,,,,,,,,,,,,,,,422.0,1904.0,78.0,28.0,,8.0,1887.0,151.0,0.0,True,14.0,2020.0,123.0,-18.0,True,90.0,1989.0,74.0,-1.0,,2.0,23.0,,,1.0,5.0,FI,,,396002.0,0.0
mr_peon,,es-ES,,0.0,2.0,100.0,,,,,,58.0,1565.0,107.0,0.0,,,,,,,,,,,,25.0,1320.0,117.0,34.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,2015.0,1600.0,45.0,-11.0,,2.0,11.0,,,,,,,,1018618.0,0.0
